Country Name,Country Code,Series Name,Series Code,2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
"Macedonia, FYR",MKD,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,52.81900024,50.88000107,51.1780014,51.63600159,53.06200027
Madagascar,MDG,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.911999941,3.868999958,3.790999889,3.852999926,4.032000065
Madagascar,MDG,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,68.8730011,71.44799805,73.28600311,74.50099945,74.34700012
Madagascar,MDG,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,7.68900013,8.11400032,8.550999641,9.112999916,9.133999825
Madagascar,MDG,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,23.43799973,20.43799973,18.16300011,16.38599968,16.5189991
Malawi,MWI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.271000028,1.17900002,1.182999969,1.286999941,1.340000033
Malawi,MWI,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,85.14399719,84.96499634,85.00800323,84.84700012,84.69200134
Malawi,MWI,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,8.128000259,8.206999779,8.152999878,8.277000427,8.37100029
Malawi,MWI,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,6.728000164,6.828000069,6.839000225,6.875999928,6.93599987
Malaysia,MYS,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.782999992,3.993000031,3.809999943,4.072999954,3.460999966
Malaysia,MYS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,12.70199966,12.98700047,12.23099995,12.46899986,11.36699963
Malaysia,MYS,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,28.56999969,28.36100006,28.02400017,27.5189991,27.48699951
Malaysia,MYS,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,58.72800064,58.65200043,59.74399948,60.01200104,61.14599991
Maldives,MDV,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.977999926,3.661999941,4.117000103,4.979000092,5.249000072
Maldives,MDV,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,11.30099964,9.68999958,8.112000465,7.96600008,7.644999981
Maldives,MDV,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,20.34499931,20.8029995,23.00699997,24.82799911,24.84799957
Maldives,MDV,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,68.35399628,69.50700378,68.8809967,67.20600128,67.50700378
Mali,MLI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.790000021,0.717000008,0.629999995,0.625,0.944999993
Mali,MLI,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,63.625,65.26200104,66.70200348,62.26599884,61.63999939
Mali,MLI,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,9.24600029,8.281000137,7.995999813,8.26099968,8.343999863
Mali,MLI,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,27.12899971,26.45700073,25.30200005,29.47400093,30.01600075
Malta,MLT,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.376999855,4.488999844,4.427000046,4.46999979,4.637000084
Malta,MLT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.06400001,1.315999985,1.338000059,1.618000031,1.348999977
Malta,MLT,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.26199913,21.82900047,20.93700027,19.80500031,19.77700043
Malta,MLT,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,76.6740036,76.85500336,77.72499847,78.57800293,78.875
Marshall Islands,MHL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..
Marshall Islands,MHL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..
Marshall Islands,MHL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Marshall Islands,MHL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Mauritania,MRT,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.013000011,4.093999863,3.326999903,3.026000023,3.09100008
Mauritania,MRT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,76.5019989,76.4240036,75.91899872,75.90299988,76.14299774
Mauritania,MRT,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,8.416999817,8.210000038,8.187000275,7.633999825,7.237999916
Mauritania,MRT,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,15.08100033,15.36600018,15.89400005,16.46299934,16.61800003
Mauritius,MUS,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.618000031,4.178999901,4.024000168,3.973999977,4.453000069
Mauritius,MUS,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,7.488999844,7.945000172,7.725999832,7.541999817,7.203999996
Mauritius,MUS,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,28.01000023,25.17200089,24.88999939,25.3579998,26.23500061
Mauritius,MUS,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,64.50099945,66.88200378,67.38400269,67.09999847,66.56099701
Mexico,MEX,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.627999783,4.539000034,4.264999866,4.409999847,4.489999771
Mexico,MEX,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,13.51099968,13.45800018,13.6239996,13.52999973,12.9289999
Mexico,MEX,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,23.75799942,24.02099991,24.75,25.05800056,25.70499992
Mexico,MEX,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,62.73099899,62.52099991,61.62599945,61.41199875,61.36600113
"Micronesia, Fed. Sts.",FSM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
"Micronesia, Fed. Sts.",FSM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Middle East & North Africa,MEA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,6.587449227,5.897035285,6.181393689,5.739643641,5.147004099
Middle East & North Africa,MEA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,18.0816138,18.1460852,18.08975409,18.00406066,17.82775839
Middle East & North Africa,MEA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,28.23647775,27.9843119,28.35633463,28.42318714,28.35392757
Middle East & North Africa,MEA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,53.68208725,53.86962255,53.55396428,53.5728443,53.81851146
Middle East & North Africa (excluding high income),MNA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,7.704075982,6.87273118,7.26427894,6.772096245,6.038832904
Middle East & North Africa (excluding high income),MNA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,22.22242737,22.37995327,22.34967946,22.22815934,22.01013027
Middle East & North Africa (excluding high income),MNA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,28.60678301,28.1430505,28.56614054,28.5122326,28.34028122
Middle East & North Africa (excluding high income),MNA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,49.171017,49.47692396,49.08426641,49.25984015,49.64984979
Middle income,MIC,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.205728266,3.287577483,3.174893827,3.119577807,3.082222836
Middle income,MIC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,30.6921,30.05755514,29.13476645,28.24278491,27.56175233
Middle income,MIC,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,24.75436049,24.41707315,24.31243641,24.05594723,23.86667153
Middle income,MIC,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,44.55385157,45.52518801,46.55296006,47.70159505,48.57136281
Moldova,MDA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.836000025,1.049000025,1.036000013,0.814999998,0.864000022
Moldova,MDA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,26.45100021,28.80999947,30.47800064,34.15100098,33.69599915
Moldova,MDA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,19.27899933,17.69000053,17.89699936,17.84799957,17.14299965
Moldova,MDA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,54.27000046,53.5,51.62599945,48.00099945,49.15999985
Monaco,MCO,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..
Monaco,MCO,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..
Monaco,MCO,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Monaco,MCO,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Mongolia,MNG,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.888000011,1.167999983,1.610000014,1.368000031,1.508000016
Mongolia,MNG,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,35.02000046,29.81699944,27.97500038,28.45299911,30.36000061
Mongolia,MNG,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.17200089,20.41900063,20.71999931,20.2859993,18.99099922
Mongolia,MNG,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,46.80899811,49.76399994,51.30400085,51.25999832,50.64899826
Montenegro,MNE,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,8.673999786,8.329000473,7.906000137,9.05700016,9.095999718
Montenegro,MNE,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,5.673999786,4.574999809,6.486000061,7.765999794,7.647999763
Montenegro,MNE,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,17.37199974,18.06200027,17.54899979,17.57500076,17.95899963
Montenegro,MNE,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,76.95400238,77.36299896,75.96499634,74.65899658,74.39299774
Morocco,MAR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.759000063,2.647000074,2.848999977,2.700999975,2.986000061
Morocco,MAR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,39.2179985,38.07600021,37.27500153,38.59000015,37.74200058
Morocco,MAR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,21.38500023,19.15099907,19.59799957,19.15500069,19.5
Morocco,MAR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,39.39699936,42.77299881,43.1269989,42.25500107,42.75799942
Mozambique,MOZ,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.394000053,3.427000046,3.605000019,3.756000042,4.046000004
Mozambique,MOZ,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,75.54199982,75.00299835,74.11299896,73.56099701,73.34200287
Mozambique,MOZ,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,3.946000099,4.151000023,4.361999989,4.276000023,4.268000126
Mozambique,MOZ,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,20.51099968,20.84600067,21.52400017,22.16399956,22.38999939
Myanmar,MMR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.438999891,3.496999979,3.834000111,3.898000002,3.447000027
Myanmar,MMR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,57.36399841,55.79499817,54.07799911,51.75600052,51.29999924
Myanmar,MMR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,15.73099995,15.78899956,16.12700081,16.78700066,16.31599998
Myanmar,MMR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,26.90500069,28.41600037,29.79500008,31.45599937,32.38299942
Namibia,NAM,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.763000011,3.223999977,3.700999975,4.02699995,4.532999992
Namibia,NAM,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,27.36800003,31.3920002,29.32099915,24.33099937,20.07099915
Namibia,NAM,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,13.88399982,14.44299984,14.83199978,17.13800049,19.33399963
Namibia,NAM,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,58.7480011,54.16500092,55.84700012,58.53099823,60.59500122
Nauru,NRU,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..
Nauru,NRU,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..
Nauru,NRU,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Nauru,NRU,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Nepal,NPL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.162999988,1.200000048,1.24000001,1.253000021,1.258999944
Nepal,NPL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,74.26799774,73.58899689,72.7559967,72.32499695,72.27500153
Nepal,NPL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,7.462999821,7.693999767,7.913000107,7.899000168,7.787000179
Nepal,NPL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,18.2689991,18.71699905,19.33099937,19.77599907,19.93799973
Netherlands,NLD,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.867000103,3.882999897,3.974999905,3.848999977,4.046999931
Netherlands,NLD,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.73300004,2.095000029,2.292000055,2.319999933,2.262000084
Netherlands,NLD,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,17.20599937,16.51600075,16.22699928,16.43099976,16.4829998
Netherlands,NLD,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,80.06099701,81.38899994,81.48100281,81.24900055,81.2539978
New Caledonia,NCL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,15.30700016,15.76099968,15.93200016,15.79699993,15.67300034
New Caledonia,NCL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,3.737999916,3.674000025,3.64199996,3.529999971,3.459000111
New Caledonia,NCL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,32.26100159,32.27600098,32.11199951,31.66500092,31.59399986
New Caledonia,NCL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,64.00099945,64.05000305,64.2460022,64.80599976,64.94599915
New Zealand,NZL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.96999979,4.706999779,3.773999929,3.576999903,5.717999935
New Zealand,NZL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,6.820000172,6.427999973,6.227000237,6.116000175,6.506999969
New Zealand,NZL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,20.27799988,20.28300095,20.84900093,21.98699951,20.1590004
New Zealand,NZL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,72.90200043,73.28900146,72.9240036,71.89700317,73.33499908
Nicaragua,NIC,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.357999802,5.294000149,5.497000217,5.671999931,5.762000084
Nicaragua,NIC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,32.11899948,31.5739994,31.43700027,30.68199921,29.68700027
Nicaragua,NIC,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,17.31500053,17.59799957,17.67099953,18.00600052,17.67499924
Nicaragua,NIC,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,50.56600189,50.82799911,50.89199829,51.31200027,52.63700104
Niger,NER,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,0.788999975,0.980000019,0.89200002,0.948000014,0.888000011
Niger,NER,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,76.91500092,76.40899658,76.09400177,76.08699799,75.8030014
Niger,NER,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,7.468999863,7.637000084,7.55700016,7.452000141,7.489999771
Niger,NER,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,15.61699963,15.95400047,16.34900093,16.46100044,16.70599937
Nigeria,NGA,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.093000054,1.085000038,1.029999971,1.072999954,1.213000059
Nigeria,NGA,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,35.94300079,38.27099991,36.77999878,36.38299942,36.29899979
Nigeria,NGA,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,12.37800026,11.80700016,12.06200027,11.83899975,11.83899975
Nigeria,NGA,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,51.67900085,49.92200089,51.1590004,51.77799988,51.86199951
North America,NAC,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.864499004,3.807516389,3.792734723,3.812428906,3.763402484
North America,NAC,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.636159389,1.582060524,1.616146149,1.700568857,1.690805795
North America,NAC,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.65532496,18.86546109,19.05858709,18.91354276,18.86822888
North America,NAC,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,79.70940545,79.55237084,79.32526838,79.38588817,79.44096904
Northern Mariana Islands,MNP,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Northern Mariana Islands,MNP,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Norway,NOR,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.786999941,1.851999998,1.914000034,1.72300005,1.815000057
Norway,NOR,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,2.226999998,2.207000017,2.25,2.00999999,2.089999914
Norway,NOR,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,20.22999954,20.31599998,20.43899918,20.12400055,19.46699905
Norway,NOR,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,77.54299927,77.47699738,77.31099701,77.86599731,78.44300079
OECD members,OED,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.23599527,4.165943159,4.095045561,4.028445263,..
OECD members,OED,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,5.062590762,4.961650521,4.560924976,4.796984164,..
OECD members,OED,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.58956452,22.51710443,22.64975746,22.53696215,..
OECD members,OED,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,71.88362367,72.0401899,72.30303236,72.178914,..
Oman,OMN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.786999941,2.006999969,2.092999935,1.980999947,2.003999949
Oman,OMN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,5.559999943,5.78399992,6.032999992,5.960999966,6.267000198
Oman,OMN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,37.74399948,37.65999985,37.99300003,38.91999817,38.99599838
Oman,OMN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,56.69599915,56.55599976,55.97399902,55.11899948,54.73699951
Pakistan,PAK,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.350000024,1.324000001,1.131000042,1.444000006,1.370000005
Pakistan,PAK,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,42.05099869,42.23699951,42.23300171,41.00999832,42.26800156
Pakistan,PAK,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,22.7840004,22.92200089,22.87299919,24.02000046,23.59300041
Pakistan,PAK,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,35.16500092,34.84199905,34.89400101,34.97000122,34.13899994
Palau,PLW,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,..,..,..,..,..
Palau,PLW,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,..,..,..,..,..
Palau,PLW,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,..,..,..,..,..
Palau,PLW,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,..,..,..,..,..
Panama,PAN,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,2.839999914,2.470999956,2.859999895,3.61500001,3.63499999
Panama,PAN,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,16.70999908,15.7159996,15.69999981,15.73200035,15.36200047
Panama,PAN,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,18.24300003,19.94400024,20.07699966,18.98699951,18.3920002
Panama,PAN,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,65.04699707,64.33999634,64.22299957,65.28099823,66.2460022
Papua New Guinea,PNG,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,1.235999942,1.202000022,1.353000045,1.595000029,1.585999966
Papua New Guinea,PNG,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,23.66799927,23.09399986,22.61800003,20.6779995,20.66699982
Papua New Guinea,PNG,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,7.308000088,7.34100008,7.452000141,7.537000179,7.438000202
Papua New Guinea,PNG,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,69.02400208,69.56500244,69.93000031,71.78500366,71.89499664
Paraguay,PRY,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.725999832,6.413000107,6.522999763,5.078000069,5.15500021
Paraguay,PRY,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,26.14100075,22.82299995,22.08399963,19.70199966,21.3239994
Paraguay,PRY,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,16.87899971,17.47100067,19.13299942,19.73800087,19.42499924
Paraguay,PRY,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,56.98099899,59.70600128,58.78300095,60.56000137,59.25099945
Peru,PER,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.374000072,4.802000046,4.402999878,4.125999928,4.270999908
Peru,PER,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,27.43700027,27.41399956,28.03300095,28.26199913,28.375
Peru,PER,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,17.03199959,17.02199936,16.36599922,16.56999969,16.21999931
Peru,PER,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,55.52999878,55.56399918,55.60100174,55.16699982,55.40499878
Philippines,PHL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,3.563999891,3.348999977,3.210999966,3.286000013,3.319999933
Philippines,PHL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,32.1629982,31.01199913,30.5340004,29.15200043,26.98600006
Philippines,PHL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,15.27200031,15.60700035,15.95400047,16.1970005,17.4640007
Philippines,PHL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,52.56499863,53.38100052,53.51200104,54.65100098,55.54999924
Poland,POL,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,4.172999859,4.201000214,4.132999897,3.934000015,3.957000017
Poland,POL,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,12.57900047,11.9989996,11.49100018,11.5340004,10.58399963
Poland,POL,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,30.41600037,30.54000092,30.54199982,30.53700066,31.4470005
Poland,POL,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,57.00600052,57.46099854,57.96699905,57.92900085,57.9679985
Portugal,PRT,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,5.051000118,5.238999844,5.210000038,4.804999828,4.775000095
Portugal,PRT,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,10.80700016,10.22999954,8.647999763,7.53000021,6.913000107
Portugal,PRT,Employment in industry (% of total employment) (modeled ILO estimate),SL.IND.EMPL.ZS,25.14900017,23.69799995,23.85899925,24.34900093,24.5
Portugal,PRT,Employment in services (% of total employment) (modeled ILO estimate),SL.SRV.EMPL.ZS,64.04299927,66.07299805,67.4940033,68.1210022,68.58699799
Puerto Rico,PRI,"Employers, total (% of total employment) (modeled ILO estimate)",SL.EMP.MPYR.ZS,16.83099937,16.9810009,13.74300003,13.83199978,13.75500011
Puerto Rico,PRI,Employment in agriculture (% of total employment) (modeled ILO estimate),SL.AGR.EMPL.ZS,1.646999955,1.656000018,2.996999979,3.036000013,3.045000076
